,0,1
4380,slow,359
4381,soak_wet,45
4382,social_hall,20
4383,southward,5
4384,sportsman,40
4385,spy,497
4386,stand_behind,164
4387,statistics,130
4388,steam,231
4389,television,445
4390,temporarily,177
4391,tendency,126
4392,thinner,50
4393,throw_away,283
4394,tightly,52
4395,timing,89
4396,tishkakh,1
4397,tortured,323
4398,total_population,47
4399,toy,360
4400,tradition,488
4401,tranquil,12
4402,transit_camp,109
4403,trap,266
4404,treaty,76
4405,troops,562
4406,tune,145
4407,underground_fighter,18
4408,universal,69
4409,utensil,99
4410,vegetable_garden,52
4411,very_obedient,20
4412,very_supportive,89
4413,villager,129
4414,vitamin,157
4415,vocal,42
4416,vulture,19
4417,westward,40
4418,whatever_reason,152
4419,white_Russian,13
4420,whiz,26
4421,wholesale,263
4422,winter_coat,105
4423,wipe,178
4424,wonderful_person,154
4425,wounded_soldier,55
4426,wring,22
4427,act_like,171
4428,administer,122
4429,administer_by,36
4430,airpl,1
4431,alcohol,156
4432,ammunition,590
4433,atom,4
4434,auch,10
4435,balkan,13
4436,baltic_state,24
4437,bare_foot,37
4438,basket,262
4439,bauch,2
4440,bearded,24
4441,beep,71
4442,beet,165
4443,big_grave,55
4444,big_shot,254
4445,biggest_problem,66
4446,boden,2
4447,boo,37
4448,brand-new,20
4449,brand_new,191
4450,cafe,168
4451,candelabra,42
4452,care_anymore,71
4453,cargo,67
4454,casualty,152
4455,certain_area,157
4456,certain_distance,31
4457,chain,430
4458,chandelier,53
4459,chaussee,5
4460,close_friend,329
4461,colhoz,1
4462,completely_different,272
4463,confine,141
4464,construction,276
4465,control_over,83
4466,cool,232
4467,cooperative,112
4468,corn,241
4469,cornmeal,9
4470,corporal,134
4471,cuza-goga,1
4472,d_--,199
4473,da,252
4474,damage,467
4475,diseased,24
4476,disoriented,33
4477,done,11
4478,dusty,45
4479,dynamite,154
4480,eight_day,240
4481,episode,367
4482,erupt,28
4483,every_Saturday,270
4484,express_myself,70
4485,exterminate,281
4486,few_thousand,154
4487,fierce,61
4488,financial,271
4489,forage,17
4490,fountain,58
4491,from_Czernowitz,21
4492,frost,106
4493,funny_part,71
4494,german-administered,1
4495,german_troops,172
4496,ghetto-type,2
4497,glaze,16
4498,goddamn,41
4499,governor,184
4500,gr_--,64
4501,grausam,1
4502,greatest,490
4503,ha,119
4504,ha_--,347
4505,half_year,604
4506,harden,90
4507,have_access,211
4508,hirse,1
4509,institution,357
4510,interaction_between,27
4511,internal,199
4512,iron,528
4513,iron_bed,23
4514,italian_soldier,40
4515,jewish_star,273
4516,k_--,66
4517,kasha,28
4518,keep_yourself,80
4519,killing,675
4520,king,357
4521,kolkhoz,35
4522,kooky,4
4523,kugele,1
4524,lake,311
4525,largest_city,46
4526,last_moment,177
4527,lavatory,38
4528,law_against,59
4529,lea,18
4530,leaner,4
4531,like_herring,37
4532,lip,164
4533,livable,52
4534,live-able,1
4535,long_nose,32
4536,lumber,162
4537,major,826
4538,mal,19
4539,malaria,91
4540,maniac,44
4541,mansion,79
4542,many_thousand,133
4543,merchandise,325
4544,middle_aged,37
4545,military_service,132
4546,misery,244
4547,month_later,337
4548,mood,287
4549,more_lenient,22
4550,move_freely,28
4551,multi-way,1
4552,munitions,66
4553,n,318
4554,napkin,58
4555,nationalist,117
4556,nerv,3
4557,nicest,199
4558,non-jewish_community,65
4559,normalize,41
4560,not_mistaken,129
4561,ob,29
4562,outburst,39
4563,painter,270
4564,palace,188
4565,paramilitar,1
4566,paramilitary,34
4567,very_primitive,218
4568,very_selfish,37
4569,very_sharp,72
4570,very_thirsty,57
4571,very_unfriendly,20
4572,very_unhappy,272
4573,victim,441
4574,w_--,266
4575,wan_na,108
4576,wash_yourself,116
4577,wealthy_family,44
4578,wha_--,111
4579,whatsoever,465
4580,whisper_-rsb-,17
4581,wint,6
4582,wipe_off,28
4583,wolf,82
4584,worser,16
4585,zionist_organization,188
4586,ad,259
4587,affidavit,532
4588,american_citizen,198
4589,asian,45
4590,ba'ale,1
4591,badenzimmer,1
4592,bahalten,1
4593,barbarism,17
4594,beautiful_country,108
4595,benzene,20
4596,big_problem,193
4597,bis,15
4598,bist_du,12
4599,blid,1
4600,bombardier,18
4601,bomber,169
4602,boss,618
4603,brennt,2
4604,brother-in-law,418
4605,by_yourself,350
4606,candy_store,40
4607,cash,190
4608,comparison,253
4609,confection,7
4610,cover_yourself,31
4611,dem,26
4612,diesel,29
4613,dorf,10
4614,dos,2
4615,e,340
4616,einige,1
4617,er,105
4618,feel_comfortable,171
4619,feldgendarmerie,4
4620,fenster,2
4621,firzik,1
4622,flier,51
4623,fourteen_year,62
4624,fragt,1
4625,fries,7
4626,fuel,143
4627,funf,8
4628,funfzik,1
4629,gedaft,1
4630,gedenkst,1
4631,gedenkt,1
4632,gefliege,1
4633,gefregt,1
4634,gehat,1
4635,gehst,3
4636,gekomman,1
4637,gelosen,1
4638,gemacht,7
4639,geneuten,1
4640,german_Army,227
4641,german_plane,144
4642,geshlogt,1
4643,gesogt,1
4644,geven,1
4645,gewesen,2
4646,geyn,1
4647,gibt,7
4648,gummi,1
4649,hard_labor,161
4650,helpful,431
4651,hitchhike,126
4652,hoch,8
4653,holtz,3
4654,idiot,167
4655,ihm,6
4656,ihren,2
4657,immigration_office,18
4658,incorrect,37
4659,iron_pipe,7
4660,ist,72
4661,iz,8
4662,kemach,2
4663,keyt,1
4664,khaim,1
4665,leash,28
4666,legal,495
4667,letzte,2
4668,loser,32
4669,loyal,114
4670,magazine,386
4671,mel,8
4672,mental_problem,22
4673,mentally,334
4674,mil,5
4675,minister,321
4676,mit,47
4677,motorcycle,340
4678,motorisiert,1
4679,musste,2
4680,naft,3
4681,nationalitet,1
4682,nervous_breakdown,110
4683,ney,2
4684,nisht,11
4685,noch,16
4686,norm,85
4687,nourishment,119
4688,nut,196
4689,oil,409
4690,om,9
4691,oyf,4
4692,oygen,1
4693,papier,6
4694,parachute,182
4695,perfect_german,48
4696,petroleum,41
4697,pipe,337
4698,premilitar,1
4699,prince,82
4700,psychologist,166
4701,redst,1
4702,rei,3
4703,rely_on,154
4704,romanian_Army,12
4705,russian_troops,85
4706,sadism,31
4707,sag,10
4708,schon,16
4709,shtroy,2
4710,six_Day,26
4711,sogt,2
4712,sondern,2
4713,stupid_thing,105
4714,taller,106
4715,temper,93
4716,teyt,1
4717,teytn,1
4718,till_1944,59
4719,too_weak,137
4720,tractor,92
4721,tsar,22
4722,tv,175
4723,typh,6
4724,tzipm,1
4725,unarmed,17
4726,unload,281
4727,unorrect,1
4728,uns,5
4729,unser,12
4730,unwashed,10
4731,verklopt,1
4732,very_angry,318
4733,very_tragic,84
4734,welche,1
4735,wey,1
4736,wiessendik,1
4737,wohin,1
4738,wus,7
4739,wuser,1
4740,yor,5
4741,zeit,7
4742,aboard,105
4743,absolutely_crazy,32
4744,accommodate,225
4745,acknowledge,165
4746,acknowledgement,34
4747,admission,88
4748,afterthought,14
4749,air_force,157
4750,airborne,21
4751,american_consulate,134
4752,american_dollar,73
4753,american_troops,127
4754,another_guy,244
4755,anti-semite,395
4756,anwald,1
4757,any_discussion,106
4758,any_trouble,139
4759,application,271
4760,appoint,279
4761,approve,232
4762,association,264
4763,athletics,35
4764,attempt,441
4765,attend_school,165
4766,auf,35
4767,bahnsteig,1
4768,bankrupt,74
4769,bankruptcy,26
4770,banner,72
4771,bell_ring,59
4772,communistic,48
4773,contamination,7
4774,cop,88
4775,cotton,196
4776,couple_week,190
4777,credentials,56
4778,creep,76
4779,criminal_law,6
4780,custody,64
4781,cutting,53
4782,darling,133
4783,death_penalty,74
4784,decorate,208
4785,deed,128
4786,deep_breath,18
4787,definition,45
4788,delicacy,60
4789,denounce,227
4790,deserve,408
4791,desk,440
4792,deutschland,7
4793,dick,3
4794,different_country,249
4795,distinction,152
4796,documentation,211
4797,doorbell_ring,49
4798,doublication,1
4799,drinking,260
4800,dutch_border,46
4801,each_block,44
4802,earliest,110
4803,early_',126
4804,early_stage,61
4805,economy,170
4806,eisbonner,1
4807,elementary_school,453
4808,empire,119
4809,employee,386
4810,enemy_alien,89
4811,enlist,192
4812,entitle,254
4813,equivalent_of,192
4814,eternity,70
4815,examination,280
4816,experience_during,272
4817,export,181
4818,fake,192
4819,favorite,413
4820,feather,188
4821,fertig,2
4822,file,327
4823,finance,153
4824,finish_high,234
4825,finnish,32
4826,fire_department,61
4827,firey,1
4828,first_memory,144
4829,flashlight,100
4830,fleshpot,1
4831,flugblatter,1
4832,follower,104
4833,food_stamp,72
4834,football,153
4835,football_player,20
4836,foreign_country,132
4837,foreign_currency,47
4838,fork,174
4839,frei,38
4840,friendly_term,13
4841,front-line,14
4842,fruhling,1
4843,gare,7
4844,gefangnis,2
4845,gendarmerie,74
4846,geographically,60
4847,german-prussian,2
4848,german_citizenship,37
4849,germanic,46
4850,give_birth,262
4851,good_bye,37
4852,good_student,212
4853,grading,11
4854,green_grass,18
4855,guilt,275
4856,haft,3
4857,hair_cut,51
4858,haircut,85
4859,hang_around,188
4860,head_count,22
4861,hear_noise,67
4862,hearing,261
4863,heathen,8
4864,heavy_smoker,30
4865,hesitantly,7
4866,honeymoon,152
4867,honor,699
4868,hot_potato,20
4869,housewife,300
4870,hunde,1
4871,husband_'s,344
4872,i-i,272
4873,ignore,268
4874,imagination,251
4875,immense,45
4876,immigration,420
4877,in_Amsterdam,158
4878,inception,12
4879,independent_country,38
4880,industrial_area,26
4881,inflation,103
4882,inhaling,1
4883,inhumanity,65
4884,insignificant,45
4885,insurance,172
4886,inter-allied,4
4887,internal_revenue,2
4888,jewish_congregation,67
4889,judgeship,3
4890,justice,270
4891,justizminister,1
4892,kaftan,10
4893,kaftan-dressed,1
4894,kike,26
4895,last_name,731
4896,latin_american,15
4897,law_degree,24
4898,law_school,116
4899,leaflet,99
4900,length_of,149
4901,liberty,135
4902,living_room,384
4903,local_police,86
4904,locker,43
4905,logic,101
4906,long_story,396
4907,look_forward,371
4908,lousy,138
4909,low-class,5
4910,lower_part,58
4911,lowest,145
4912,lung,256
4913,max,76
4914,maximum,103
4915,medium,78
4916,membership,109
4917,miserable,475
4918,monitor,57
4919,monsignor,11
4920,more_aware,92
4921,more_freedom,59
4922,mountain_range,12
4923,move_van,13
4924,my_father-in-law,172
4925,n-n,6
4926,nauseating,10
4927,navy,153
4928,nazi_uniform,69
4929,needle,364
4930,neger,1
4931,neighboring_city,13
4932,neutral_country,68
4933,new_regime,27
4934,no_doubt,215
4935,non-aryan,14
4936,non-jewish_friend,337
4937,nonstop,31
4938,north_african,14
4939,notification,80
4940,obscene,18
4941,occupational,39
4942,office_manager,23
4943,on_account,121
4944,opera,380
4945,ophthalmologist,16
4946,optimist,87
4947,own_eye,69
4948,participant,63
4949,passive,84
4950,pasture,74
4951,path,254
4952,patriotic,107
4953,pension,244
4954,performance,204
4955,permissible,32
4956,personal_question,27
4957,persuade,252
4958,peyo,11
4959,pillow_case,33
4960,pillowcase,58
4961,pilot,259
4962,pitifully,8
4963,planning,124
4964,play_tennis,80
4965,pointedly,2
4966,porcelain,78
4967,pre-christian,1
4968,preface,576
4969,presentation,99
4970,printing,106
4971,printing_place,5
4972,private_bank,12
4973,pro,131
4974,pro-_-,16
4975,prominent,265
4976,proof,308
4977,protestant_school,28
4978,prove,706
4979,public_transportation,79
4980,punch,173
4981,punishable_by,38
4982,rabid,34
4983,racial_law,30
4984,rack,57
4985,rail,341
4986,ravenously,4
4987,reason_why,582
4988,recovery,70
4989,referendar,1
4990,regular_train,110
4991,release,779
4992,release_from,254
4993,religious_jew,88
4994,relocate,126
4995,remnant_of,130
4996,render,54
4997,reparation,105
4998,republican,51
4999,reserve,316
5000,right-oriented,1
5001,rousing,5
5002,sabotage,342
5003,salve,21
5004,say_hello,212
5005,schwarz,3
5006,senator,104
5007,separatist,4
5008,shelf,252
5009,shell-shocked,7
5010,shipload,6
5011,shortest,35
5012,shoveling,16
5013,shrink,144
5014,siegfry,1
5015,sift_through,5
5016,simmer,16
5017,singular,23
5018,sir,216
5019,six-day,16
5020,six_foot,165
5021,slight,140
5022,slit,65
5023,slither,7
5024,slowly,891
5025,slush,10
5026,smartness,12
5027,smoking,190
5028,socialist_party,11
5029,spa,114
5030,spahis,1
5031,specialty,165
5032,sr,73
5033,stairwell,16
5034,stamp,623
5035,stark,19
5036,state_attorney,3
5037,steak,73
5038,step-brother,10
5039,stepson,22
5040,stewardess,18
5041,strain,113
5042,strongly,194
5043,stube,10
5044,study_law,60
5045,sub-agent,1
5046,subsidized,8
5047,substantial,88
5048,sum,175
5049,superior,248
5050,supervise,328
5051,supreme,45
5052,suspicion,161
5053,sweeping,38
5054,taint,22
5055,task,301
5056,tavern,32
5057,team,374
5058,temporary,411
5059,terminal,51
5060,test,632
5061,teutonic,11
5062,the-the-the,3
5063,thinker,32
5064,thunderstorm,21
5065,toothbrush,159
5066,torchlight,9
5067,tower,281
5068,trench,279
5069,troop_transport,27
5070,typist,49
5071,underling,14
5072,underpass,5
5073,unemployment,99
5074,unfinished,60
5075,unmarried,86
5076,unopened,3
5077,unprinted,1
5078,used,15
5079,very_careful,436
5080,very_courageous,86
5081,very_limited,151
5082,very_low,293
5083,very_nationalistic,28
5084,very_shortly,201
5085,veteran,197
5086,visible,245
5087,visitor,308
5088,volksschule,9
5089,vollmacht,2
5090,wacht,3
5091,wallet,78
5092,wave_goodbye,32
5093,well-liked,28
5094,wellen,1
5095,whale,10
5096,white_striped,21
5097,whole_bunch,204
5098,whore,48
5099,widow,392
5100,wirtschaftsabotage,1
5101,withdraw,164
5102,wonder_whether,101
5103,woodwork,40
5104,wristwatch,22
5105,yep,37
5106,youngest_brother,123
5107,aggravate,75
5108,ahem,4
5109,amputation,13
5110,any_doubt,57
5111,any_suspicion,27
5112,anyone_who,283
5113,appendicitis,39
5114,arbeitsamt,11
5115,auslander,5
5116,avail,19
5117,bark,226
5118,beautifully,320
5119,bet,294
5120,betw,5
5121,between_themselves,61
5122,biography,71
5123,blank,224
5124,bless,330
5125,blonde,363
5126,booth,101
5127,bra,111
5128,by_candlelight,7
5129,ca_not,169
5130,camera_roll,31
5131,cat,299
5132,recuperate,257
5133,reveal,173
5134,righteous,131
5135,righteous_Christian,7
5136,roman,81
5137,rucksack,169
5138,salt_mine,67
5139,schooling,651
5140,secure,371
5141,self_help,14
5142,seventh,213
5143,sex,204
5144,sheriff,23
5145,signature,201
5146,similar_experience,61
5147,sit_next,337
5148,slam,69
5149,so_excited,151
5150,solve,195
5151,speak_French,227
5152,steady,185
5153,steal_food,95
5154,stitch,107
5155,strenuous,39
5156,sue,74
5157,sunset,41
5158,surgery,253
5159,talkative,32
5160,tech,29
5161,themselve,15
5162,third_generation,68
5163,tomorr,1
5164,trolley_car,81
5165,tuberculosis,237
5166,typical_jewish,51
5167,unintentionally,11
5168,unlegal,6
5169,unprepared,47
5170,untrained,11
5171,uprise,18
5172,vegetable,525
5173,very_artistic,36
5174,very_handy,125
5175,volksdeutsche,43
5176,well_known,25
5177,wen_--,46
5178,wok,3
5179,accident,419
5180,anxiety,142
5181,appoint_by,67
5182,aside_from,183
5183,big_pot,112
5184,candlelight,22
5185,carpenter,281
5186,carpentry,79
5187,clearing,75
5188,communist_government,66
5189,confront,160
5190,confrontation,51
5191,consistent,29
5192,currently,70
5193,dirt_road,45
5194,formal,265
5195,fortunately,526
5196,gangster,59
5197,gather_around,49
5198,gunshot,36
5199,hear_gunshot,13
5200,helmet,150
5201,hooked,24
5202,horse-and-buggy,2
5203,inquire,151
5204,interface,4
5205,locate,322
5206,military_equipment,23
5207,mixture_of,151
5208,motivate,80
5209,mound,44
5210,particular_incident,47
5211,periphery,36
5212,photographer,317
5213,play_ball,74
5214,presence,327
5215,presently,86
5216,primarily,327
5217,primary,178
5218,re-interrogated,1
5219,reflect_on,75
5220,sled,138
5221,sledding,9
5222,stickball,4
5223,stuff_like,319
5224,sure_whether,159
5225,unheard_of,124
5226,unquote,74
5227,upbringing,279
5228,very_clearly,205
5229,very_frightened,152
5230,account,389
5231,administration_building,19
5232,affiliation,107
5233,afterward,153
5234,airfield,78
5235,aspirin,133
5236,assessment,50
5237,assumed_name,29
5238,at_ease,69
5239,b,511
5240,b_lager,17
5241,baked_potato,31
5242,barley,62
5243,bean,217
5244,befriend,236
5245,big_difference,213
5246,big_pile,64
5247,blaze,23
5248,blockakteste,1
5249,blood-thirsty,4
5250,breathe,425
5251,british_prisoner,30
5252,broad_daylight,25
5253,brutal,246
5254,cell_block,10
5255,chore,167
5256,civilian_clothes,239
5257,clay,94
5258,clobber,18
5259,commit_crime,18
5260,concrete_floor,36
5261,contingent,52
5262,cool_off,38
5263,correction,86
5264,cover_myself,78
5265,criminal,506
5266,criminal_prisoner,15
5267,damn_thing,37
5268,deine,6
5269,delouse,122
5270,dentist,451
5271,digging_ditch,87
5272,disperse,194
5273,dump,290
5274,earliest_memory,133
5275,early_spring,64
5276,eine,25
5277,einmal,4
5278,electric_fence,45
5279,electrify,102
5280,electrocute,70
5281,entlausen,5
5282,entlaust,2
5283,entlausung,8
5284,errand,77
5285,es,22
5286,extra_portion,28
5287,extreme,275
5288,extremely_cold,31
5289,feel_badly,33
5290,fieldwork,6
5291,five_pound,50
5292,friendlier,27
5293,from_Greece,81
5294,from_Krakow,171
5295,full-blooded,5
5296,gathering,346
5297,gathering_point,31
5298,get_diarrhea,75
5299,go_anyplace,107
5300,good_enough,349
5301,grenade,190
5302,grounds,249
5303,hardly_any,206
5304,harvesting,12
5305,head_shave,48
5306,hoe,24
5307,homosexual,150
5308,how_shall,103
5309,hum,87
5310,human_waste,23
5311,ill,501
5312,important_thing,205
5313,jewishness,226
5314,kleine,16
5315,lagerfuehrer,6
5316,leaf,265
5317,left_side,426
5318,manpower,67
5319,marking,43
5320,menu,82
5321,microphone,146
5322,minor,256
5323,mixed_neighborhood,64
5324,murderer,325
5325,my_youngest,471
5326,mysterious,40
5327,mystery,103
5328,naehstube,1
5329,never_admit,32
5330,offens,16
5331,opera_singer,80
5332,own_identity,19
5333,parczew,2
5334,permission,704
5335,pillar,50
5336,pla,9
5337,pluck,42
5338,plucky,2
5339,poli,1
5340,polish_worker,67
5341,polit,10
5342,politische_Abteilung,1
5343,polizeipräsidium,2
5344,precious_thing,31
5345,predominately,25
5346,presidium,3
5347,rake,32
5348,receive_package,30
5349,recruit,231
5350,remarkable,237
5351,retain,144
5352,role_call,27
5353,roommate,49
5354,rye,38
5355,screen,153
5356,semite,12
5357,sewing,257
5358,sheaf,6
5359,sheer,106
5360,slavish,8
5361,smirk,20
5362,soap,564
5363,sore,204
5364,spigot,19
5365,squeal_on,36
5366,stark_naked,28
5367,striped,191
5368,striped_clothes,62
5369,stupidity,71
5370,subside,55
5371,suffering,381
5372,supporter,97
5373,swamp,87
5374,swearing,45
5375,theme,106
5376,thief,145
5377,thrashing,6
5378,til,387
5379,till_May,59
5380,tiny,364
5381,tool,384
5382,train_depot,23
5383,triangle,177
5384,truck_driver,69
5385,twine,8
5386,two_pail,33
5387,underpants,51
5388,untwine,1
5389,unwind,10
